Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90955365,1.0066366,0.9214021,1.0114616,1.0427804,1.1040361,2.8737364,3.1221347,1.0002241,0.13190603,0.15325068,0.15663232,0.4568726
2.225046,1.9407758,2.313323,1.8994884,2.5150359,2.1648257,7.0534053,6.0050874,2.0013196,0.13539124,0.25423852,0.13273877,1.5775117
3.308691,2.8528254,3.5855684,2.673589,3.8476183,3.3104386,10.741855,8.836848,3.0014198,0.017494733,0.36643893,0.18178463,2.9522376
4.713568,3.8929214,5.429435,3.0899189,5.2370358,4.4234123,15.38001,11.406254,4.000243,0.20987186,0.23388295,0.14765467,4.3969617
6.169395,4.8813815,6.798303,3.9700582,6.31959,5.718271,19.287268,14.5697155,5.000305,0.32165542,0.11228862,0.15159522,5.9093575
7.732828,5.7316427,8.108431,4.714805,7.7466655,6.692885,23.587917,17.139324,6.000522,0.17087732,0.20318379,0.17232716,7.5712166
8.9149,6.583084,9.314396,5.367311,9.343151,7.289411,27.57244,19.239788,7.000617,0.092309125,0.3524167,0.32805565,9.11455
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,2.75,1.75,32,40L,40L,8.0L,2.0
