Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.955983,1.0367651,0.95192355,1.0359175,0.99978423,1.0670251,2.907691,3.1397078,1.0015601,0.15068358,0.14564456,0.15125223,0.4609214
2.3225908,2.0117595,2.3263946,2.0647254,2.3748453,2.0734813,7.023835,6.149965,2.001095,0.16414142,0.14246541,0.2034539,1.571704
3.3558197,2.8129718,3.5384417,3.1337676,3.653891,3.227639,10.548173,9.17438,3.0017893,0.1777875,0.10614254,0.1742286,2.8669353
4.307928,3.7693357,4.728082,3.9917126,4.892425,4.443824,13.92845,12.204868,4.0014043,0.05650633,0.20903775,0.12974775,4.1777387
5.600003,4.5471497,6.0422935,4.789563,6.1467657,5.266049,17.789074,14.602766,5.001283,0.25572687,0.14724953,0.30247718,5.5534425
6.7716556,5.317307,7.7647038,5.4039626,8.064574,6.4251637,22.600925,17.146427,6.000307,0.23079424,0.27491176,0.2908177,7.1330585
8.389897,5.9790215,9.567435,5.806347,9.441384,7.3408365,27.398706,19.126232,7.0008965,0.20098548,0.16612364,0.4114089,8.844324
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,2.75,3.75,32,40L,40L,8.0L,2.0
