Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9408834,0.94021046,0.80278313,0.9418112,1.207328,1.1690803,2.9509933,3.0511026,1.0000682,0.12693255,0.19337177,0.19176972,0.456606
2.0362089,1.8896531,2.0107114,1.6310605,2.9622662,2.2043884,7.0091853,5.725106,2.001268,0.09144069,0.20400916,0.18025409,1.4653833
2.828185,2.8054342,3.4935293,2.23851,4.5557785,2.989082,10.877496,8.033035,3.001452,0.02615203,0.35758728,0.12569577,2.6770737
4.097742,3.8084223,4.6734056,3.0738316,6.311448,4.0133634,15.082597,10.895625,4.00066,0.3454095,0.33067954,0.19858189,4.015406
5.7616076,4.482176,5.64418,4.079134,8.021817,4.9971013,19.427593,13.558422,5.000452,0.14900316,0.30689698,0.21926615,5.5066576
7.121039,4.887822,6.6345205,5.1387525,9.772215,6.0183115,23.527773,16.04493,6.0002093,0.11016621,0.1405725,0.2939342,7.101269
8.6367655,5.5782423,7.45419,6.1409855,12.288726,7.092239,28.37969,18.811495,7.0007577,0.43458667,0.10107959,0.3250156,8.620315
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,1.25,0.75,32,40L,40L,8.0L,2.0
