Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9589677,1.0342314,0.9608508,1.0355608,1.0338118,1.0827135,2.9536302,3.152505,1.0017536,0.14860725,0.15283303,0.15949322,0.4651849
2.322495,2.0217924,2.342085,2.048127,2.493526,2.1384778,7.158104,6.2084002,2.0002613,0.142373,0.14549787,0.14281118,1.6041496
3.6757965,3.118775,3.6067495,3.01787,3.7569716,3.308379,11.0395155,9.445025,3.0004022,0.24390668,0.18885039,0.15543371,2.9831433
4.8497314,4.1539097,4.830523,3.9128392,5.0494823,4.174457,14.729733,12.241211,4.0002103,0.22696209,0.14032713,0.12837663,4.3858767
6.2888947,4.870347,6.359534,4.478057,6.046332,5.2581334,18.694761,14.606527,5.0004826,0.0615252,0.11052394,0.21702546,5.902146
7.073027,5.9435472,7.737712,5.4778395,7.521915,6.14866,22.332642,17.570026,6.000571,0.18535823,0.3508411,0.18579215,7.621172
8.225568,6.748412,9.01201,6.4264526,9.192591,6.596322,26.430124,19.77116,7.001277,0.12504418,0.17020431,0.32755798,9.238769
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,3.5,3.0,32,40L,40L,8.0L,2.0
