Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93898857,0.986453,0.8576264,1.0023199,1.1091158,1.1497456,2.905731,3.1385176,1.0002545,0.14236212,0.12704678,0.15954544,0.4626187
2.236351,1.9102831,2.1566684,1.7870357,2.6234925,2.222237,7.0165133,5.919555,2.0006337,0.10518239,0.14425847,0.09512345,1.5357982
3.0368536,2.7815537,3.3914802,2.6712768,3.774646,3.2252145,10.202978,8.6780405,3.000106,0.1357557,0.15435047,0.26612034,2.7738135
4.4380965,3.540949,4.8544364,3.274661,5.1308312,4.1634827,14.423341,10.979088,4.001034,0.24982284,0.23778076,0.20385185,4.085651
5.5108676,4.4060965,6.44221,3.9990535,7.167678,4.675024,19.12067,13.080177,5.0002394,-0.007314098,0.27893135,0.30760357,5.59965
6.6642375,5.259385,8.050506,4.7355747,8.972052,5.466412,23.686705,15.461374,6.000185,0.22365882,0.173391,0.243264,7.122498
8.050415,6.174616,9.022137,5.666464,9.818562,6.4331656,26.891018,18.274263,7.000595,0.16395253,0.20968163,0.1739192,8.712201
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,1.25,1.25,32,40L,40L,8.0L,2.0
