Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.603222,0.9192315,0.74717116,0.79987264,1.1826316,1.1699878,2.533026,2.8890913,1.0003337,0.13750097,0.07411354,0.17751166,0.40730155
1.3433352,1.5292062,1.4563886,1.7497596,2.81878,2.2182078,5.618511,5.4971743,2.0001068,0.25591633,0.024196042,0.21785672,1.2648205
2.1184874,2.4262495,2.3546364,2.3311868,4.419219,2.9730942,8.892347,7.7305255,3.0002756,0.16525315,0.09482911,0.2301752,2.2797844
2.9818735,3.263317,3.2113183,3.039014,5.7968903,4.078267,11.990084,10.38059,4.001062,0.14637174,0.07365611,-0.0069447714,3.3780928
3.8403528,4.154076,3.7807674,3.7413263,6.8320594,5.1611743,14.4531765,13.056572,5.0010414,0.17673086,-0.016184459,0.2727077,4.544984
4.277937,5.1059675,4.9473095,4.3855443,8.47518,5.8765116,17.70041,15.368012,6.001662,0.20725787,0.25703347,0.36938122,5.702534
5.0714526,5.983277,5.253845,5.443394,10.859559,6.473525,21.184834,17.900162,7.0000176,0.15656698,0.044916917,0.4674618,6.919645
5.0714526,5.983277,5.253845,5.443394,10.859559,6.473525,21.184834,17.900162,7.001499,0.15656698,0.044916917,0.4674618,6.919645
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,1.5,0.25,32,40L,40L,8.0L,2.0
