Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82347214,0.9609721,0.86626047,0.9414816,0.8205534,0.8985852,2.5102866,2.8010373,1.0007429,0.12817907,0.12010438,0.1320086,0.3994817
1.9722418,1.850932,1.9841584,1.7388103,1.9468272,1.6319029,5.9032316,5.2216454,2.0017557,0.10788519,0.20052774,0.12003183,1.3457041
2.9384797,2.7488623,2.985912,2.7716916,2.9138093,2.4734504,8.838205,7.9940076,3.0015678,0.1267975,0.15107328,0.14166445,2.507136
4.412034,3.4562848,4.092783,3.5186248,4.294895,3.0177553,12.799723,9.992675,4.000654,0.09420148,0.14413702,0.16092797,3.8419356
5.4962983,4.3024206,5.3373237,4.3165054,5.1837416,3.8034952,16.01737,12.422441,5.000301,0.17104496,0.2295417,0.08882145,5.2622185
6.7906275,5.162551,6.173626,5.3858323,6.391657,4.3956523,19.355902,14.944053,6.000453,0.09566615,0.17050171,0.15659478,6.7090607
7.7627954,5.970127,7.1129136,6.2286286,7.294632,4.8515406,22.17031,17.050322,7.0007577,0.09012349,0.1909571,0.18795966,8.051026
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,1.5,3.75,32,40L,40L,8.0L,2.0
