Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9261541,1.0109607,0.9036741,1.0182662,1.0520494,1.1174982,2.8818777,3.146726,1.0009953,0.14409503,0.13511883,0.14999312,0.46118265
2.311967,1.9500993,2.0576882,1.8184524,2.5532587,2.1279938,6.9229107,5.896542,2.001258,0.10368193,0.0987147,0.11106263,1.5525062
3.3207495,2.8105252,3.6257656,2.3787782,3.91692,2.97973,10.863421,8.169026,3.000208,0.038611375,0.2940789,0.20588034,2.8267255
4.3261085,3.9097152,5.2579956,3.073228,5.5515985,3.6090357,15.1357,10.591965,4.001473,0.17114542,0.40664136,0.29297417,4.2411656
5.8179073,4.901888,7.0667515,3.754873,7.411718,4.3736544,20.296392,13.030392,5.0005684,0.18436366,0.22196609,0.3253448,5.7687373
7.3045235,5.76605,7.944052,4.81855,8.453737,5.257309,23.702332,15.841875,6.001216,0.13087067,0.04754837,0.18495922,7.3750687
8.457887,6.5261097,9.204365,6.1891365,9.218365,6.005304,26.880632,18.720522,7.0011954,0.12283989,0.061021104,-0.077541724,8.978076
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,1.5,1.75,32,40L,40L,8.0L,2.0
