Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64256424,0.8985024,0.78954226,0.8265294,0.89242136,0.83094615,2.3245275,2.5559778,1.0000032,0.19916485,-0.023002984,0.181974,0.35253313
1.345368,1.9197842,1.6835759,1.6310219,2.029452,1.6054734,5.058396,5.1562815,2.000313,0.2861534,-0.004071183,0.1646445,1.20489
2.2883606,2.7675323,2.4340165,2.5915513,3.1776216,2.3938036,7.900005,7.752887,3.001382,0.17686968,0.15895432,0.107129775,2.229982
3.3788266,3.8031266,3.4245763,3.4410217,4.2098894,3.2751465,11.013287,10.519285,4.0001783,0.21147749,0.009502003,0.1575081,3.2126656
4.205489,4.4207716,4.072864,4.314509,5.262481,4.02465,13.540823,12.759923,5.0011616,0.35860366,0.005325962,0.12962309,4.340765
5.374785,5.2478795,4.751328,5.3405285,6.0629916,4.899107,16.189083,15.487501,6.001292,0.2847087,-0.013414404,0.10262008,5.4656143
7.019242,6.1665525,5.9104824,6.275143,6.8259983,5.884104,19.755678,18.325802,7.0013704,0.13892725,0.012605106,0.28440595,6.6854377
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,0.5,1.5,32,40L,40L,8.0L,2.0
