Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91984373,0.9982982,0.91071784,1.008169,1.086986,1.1219617,2.9175477,3.12843,1.0002282,0.13385111,0.14308408,0.16180761,0.46122307
2.142652,1.7806821,2.3780313,1.9568709,2.6403868,2.1570227,7.1610665,5.8945746,2.0007336,0.15994754,0.12837115,0.14833798,1.5946026
3.5152056,2.5494246,3.448369,2.7265866,3.8928347,3.3889296,10.856414,8.664937,3.0012045,0.18132521,0.2312299,0.09848339,2.9846964
4.6116343,3.3894954,4.5200543,3.2811842,5.15934,4.1741652,14.2910385,10.844823,4.000644,0.03425867,0.09757838,0.35962272,4.35443
5.704837,4.1968856,5.3951325,4.0940275,6.7556925,4.741771,17.855663,13.032664,5.0012403,0.06317369,0.222884,0.16903009,5.7428603
6.2181273,5.3120127,6.945669,4.8104415,8.292524,5.2741714,21.456314,15.396591,6.000848,0.22108538,0.19365339,0.31948766,7.19522
7.4960456,6.0320354,7.861882,5.728537,9.901314,6.3753076,25.259233,18.135836,7.000357,0.26132792,0.12556934,0.23919448,8.798675
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,2.0,1.5,32,40L,40L,8.0L,2.0
