Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87634945,0.9917431,0.8970995,0.9958759,1.0626343,1.1007081,2.8360832,3.0883284,1.0012095,0.118659236,0.14848632,0.16289383,0.45199972
2.0692108,1.9028156,2.2551632,1.9143608,2.6055694,2.1406229,6.929945,5.9577985,2.0015051,0.122737646,0.18501516,0.19094098,1.551766
3.2755377,2.5851245,3.312566,2.7711341,3.8823748,3.1696017,10.470476,8.525856,3.000511,0.053099878,0.1630784,0.17878024,2.877135
4.3476377,3.2719805,4.598234,3.566878,5.1555285,4.099177,14.101393,10.93803,4.0001683,0.12073732,0.17262278,0.16782989,4.3549843
5.993181,4.1041584,5.3478,4.355374,6.7350893,4.9647317,18.076033,13.424252,5.0011826,0.24362679,0.045020144,0.18965636,5.890385
7.52124,4.90575,6.548801,5.300466,8.358821,5.8045382,22.428835,16.010725,6.0003433,0.32039353,0.36295003,0.16079172,7.5264072
8.3208885,5.9167213,7.504036,5.9265623,9.84853,6.46932,25.673454,18.312569,7.000253,0.17449664,0.22393598,0.38014054,9.154739
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,3.0,1.5,32,40L,40L,8.0L,2.0
