Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9129366,1.0161481,0.89955604,1.0182291,1.0241295,1.0975426,2.836622,3.1319199,1.0004448,0.14411075,0.13077651,0.14611378,0.45526204
2.193016,1.8785279,2.1147444,1.9300736,2.4000099,2.116874,6.7077713,5.925478,2.0008345,0.09862977,0.04806702,0.139361,1.5250231
3.1658912,2.891672,3.3716905,2.8042843,3.611094,3.2580507,10.148675,8.954006,3.000238,0.07048071,0.18941464,0.14614443,2.8101842
4.1518965,3.79146,4.329664,3.8375697,4.6890907,4.3004737,13.170642,11.9295,4.00082,0.12573616,0.071837686,0.10800109,4.1152043
5.563331,4.6918535,5.6026917,4.7882705,5.900479,5.4681425,17.066507,14.948256,5.0013356,0.25949603,0.13786,0.101417124,5.4552197
7.1798296,5.152805,7.079595,5.8502207,6.875203,6.1542435,21.134628,17.15727,6.0009046,0.22764438,0.2764418,0.12687553,6.8835287
8.768143,5.5766144,8.076822,6.840994,8.456968,6.808334,25.301928,19.225975,7.00107,0.27507812,0.1237321,0.104377136,8.360026
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.0,350,1.5,2.0,32,40L,40L,8.0L,2.0
