Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96366537,0.99985296,0.9693686,1.003332,1.0643016,1.0660359,2.9973354,3.0692196,1.0022521,0.073608406,0.07938613,0.08195291,0.29871505
2.278297,1.9887972,2.2657802,1.9972048,2.4650397,2.1211636,7.009115,6.107165,2.0020607,0.09149075,0.096096426,0.09942189,0.9302454
3.2895231,2.9437912,3.391077,2.9922357,3.7697947,3.2550516,10.450402,9.191079,3.000468,0.057576727,0.07982742,0.10531445,1.6104416
4.4668274,3.9319217,4.5831475,3.7828562,4.985204,4.2635293,14.035181,11.978297,4.001384,0.06625145,0.07275746,0.07399227,2.3374505
5.552023,4.975473,5.7651176,4.6349864,6.185203,5.248429,17.502335,14.858878,5.0017743,0.10400577,0.06557626,0.08145709,3.1398616
6.707313,5.9708533,6.7245827,5.419239,7.3490515,6.1317363,20.780958,17.521822,6.0007668,0.08255218,0.08532217,0.07543251,3.968353
7.7717676,6.8868423,8.066807,6.2571816,8.636532,7.0244184,24.475126,20.168455,7.000088,0.0833869,0.0758031,0.082379535,4.8584023
7.7717676,6.8868423,8.066807,6.2571816,8.636532,7.0244184,24.475126,20.168455,7.002417,0.0833869,0.0758031,0.082379535,4.8584023
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,3.5,2.25,32,40L,40L,8.0L,2.0
