Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9552718,0.9982049,0.9475588,0.9977559,1.103781,1.0986578,3.006612,3.094619,1.0011086,0.07578754,0.0763453,0.084231056,0.30013245
2.2468798,1.9384317,2.152708,1.9405019,2.5079498,2.2012773,6.9075413,6.0802093,2.002158,0.08585397,0.088882715,0.09705813,0.9273819
3.2936776,2.8701231,3.3432193,2.7366233,3.7901416,3.3031776,10.427048,8.909925,3.0008888,0.064332806,0.0809179,0.11229249,1.6031967
4.4351864,3.6920493,4.5594454,3.4690511,5.0776906,4.4261,14.0723295,11.587204,4.0000453,0.08019841,0.077237144,0.101343885,2.3632145
5.680451,4.5078998,5.5454006,4.184457,6.3329372,5.5032387,17.5588,14.195615,5.000139,0.066693105,-0.012719924,0.10051053,3.1683483
6.6226087,5.50465,6.656664,5.1234975,7.331578,6.4959283,20.610857,17.124098,6.001814,0.086370096,0.03941163,0.044633422,3.9983256
7.6577864,6.4129477,7.7123184,5.8917737,8.383863,7.5799427,23.75399,19.88469,7.000404,0.09939408,0.124332406,0.079574496,4.8294563
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,1.5,1.75,32,40L,40L,8.0L,2.0
