Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.698534,0.7878721,0.8196499,0.8273539,1.1443155,1.1072594,2.6624994,2.7224853,1.0002817,0.06738703,0.03351031,0.09081407,0.26923132
1.4718412,1.6176344,1.6631875,1.6303706,2.4064565,2.0860608,5.54149,5.3340654,2.0000803,0.09739043,0.039107054,0.06553919,0.7992438
2.3587515,2.3925364,2.301923,2.4348054,3.6788163,3.0091298,8.339494,7.83647,3.001162,0.08565693,0.04041483,0.10725285,1.3772374
3.1899285,3.1016161,2.9310503,3.101137,5.2810736,3.7856126,11.402049,9.988358,4.001302,0.053535562,0.042715695,0.116849996,1.997935
3.9753551,3.7943175,3.6081185,3.8345177,6.5715337,4.4775143,14.155003,12.106341,5.0013447,0.053403046,0.0728805,0.20845178,2.650675
4.958803,4.5992255,4.398363,4.473159,7.9366937,5.3217654,17.29385,14.394137,6.0000725,0.13324104,0.065090984,0.10683073,3.3909526
5.738236,5.2668653,5.33131,5.1615076,8.80681,6.472435,19.87634,16.900805,7.001539,0.07902277,0.059599403,0.034839403,4.1546597
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,2.25,0.25,32,40L,40L,8.0L,2.0
