Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96921366,1.0132776,0.96755326,1.0116073,1.0209427,1.0394722,2.957709,3.0643585,1.0023293,0.076602116,0.07393388,0.07814696,0.29618636
2.215329,2.0213127,2.1757224,2.0035002,2.1439478,1.9989017,6.5350013,6.0237164,2.0014658,0.09174854,0.08995175,0.07316758,0.90303606
3.3423636,2.9603322,3.1330607,2.9262516,3.3219824,2.9715412,9.797409,8.858119,3.0016267,0.08950757,0.07396438,0.087666534,1.5692494
4.4269404,3.898492,4.3446493,3.7698379,4.6898055,3.8643448,13.461403,11.532671,4.0021925,0.07910185,0.060031325,0.08842923,2.327156
5.463283,4.7834167,5.654324,4.608735,5.974358,4.78672,17.091963,14.1788645,5.0003133,0.08056299,0.08864651,0.108913355,3.174335
6.720524,5.6469383,6.7570605,5.5046134,7.2247086,5.7290573,20.702291,16.880617,6.00116,0.08966067,0.053707063,0.10168295,4.074234
7.8270836,6.592925,7.845083,6.3400126,8.385198,6.68849,24.057348,19.621452,7.0006795,0.104146674,0.027918192,0.06005098,4.972977
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,2.5,3.75,32,40L,40L,8.0L,2.0
