Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86608905,0.92020655,0.82643855,0.9774723,1.6279542,1.4404583,3.320482,3.3381367,1.0023112,0.05204828,0.081108585,0.12703763,0.33198267
1.5533278,1.9393028,1.834236,1.8610256,3.7681375,2.7750866,7.1557055,6.57542,2.0003393,0.08770734,0.03623413,0.16292173,0.98100054
1.8985734,2.8999457,2.7491035,2.8731747,5.8734784,4.058039,10.521162,9.831172,3.0021193,-7.396855E-4,0.06990817,0.13351196,1.6580501
2.6376429,3.8476138,3.4886515,3.9106019,8.116299,5.391632,14.2426,13.149854,4.0008235,0.044465687,0.07081905,0.15669122,2.375048
3.1897573,4.780558,4.742638,4.769704,10.253675,6.7311034,18.186077,16.281378,5.000204,0.05447043,0.06907288,0.14863327,3.1838033
3.7683828,5.7003827,5.583889,5.785791,12.508965,8.097655,21.86125,19.583826,6.0013084,0.038875505,0.06941941,0.15138835,3.9734414
4.488064,6.6289372,6.4415164,6.709465,14.7546015,9.421141,25.684181,22.75954,7.0005784,0.033923157,0.057862595,0.16099563,4.7668004
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,0.25,0.5,32,40L,40L,8.0L,2.0
