Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94861,0.99010205,0.9560183,0.995391,1.1008701,1.0856324,3.0054977,3.0711248,1.0024731,0.070240766,0.080180354,0.08419071,0.2997131
2.1367645,1.8868679,2.1628711,1.9329532,2.5276532,2.1446204,6.827285,5.964434,2.0000882,0.08173172,0.09912432,0.10364092,0.932622
3.2194915,2.7763464,3.3218443,2.8031049,3.8908176,3.287689,10.432154,8.867128,3.001961,0.08897672,0.08378359,0.10296427,1.6349555
4.416789,3.6458898,4.5482125,3.6130807,5.088932,4.251766,14.053935,11.510734,4.0005765,0.06535138,0.0879836,0.09493785,2.4239666
5.4174232,4.398594,5.7693057,4.5515885,6.2855735,5.1522565,17.472301,14.102433,5.002186,0.05308753,0.062175818,0.066449985,3.269312
6.7568793,5.2472425,6.6998806,5.4415584,7.649775,6.042647,21.106535,16.73143,6.0017977,0.107176416,0.04315706,0.08796989,4.143842
7.8789015,6.025951,7.8775,6.240222,8.940053,6.9674525,24.696476,19.2336,7.0002503,0.08214499,0.07258935,0.08576725,5.0233655
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,2.5,1.75,32,40L,40L,8.0L,2.0
