Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89293075,0.9498686,0.91743875,0.9635431,1.0764596,1.0756092,2.8868294,2.9890194,1.0006384,0.06303879,0.08714729,0.08503222,0.28938922
2.2074692,1.7455865,2.1615047,1.8487304,2.3994346,2.0911326,6.768411,5.6854486,2.0005414,0.067054726,0.14739744,0.111975566,0.9197072
3.2896566,2.5994935,3.4495494,2.643588,3.6210227,3.0870411,10.360228,8.330128,3.0014887,0.03544109,0.10277675,0.0987526,1.6421856
4.450993,3.4611905,4.5773144,3.4988732,4.8156176,3.9454043,13.843936,10.905471,4.0019116,0.047605097,0.0943282,0.085832454,2.403395
5.5456476,4.378663,5.6720214,4.186689,6.213235,4.822549,17.430912,13.387893,5.0016026,0.031963274,0.114751786,0.08900981,3.2160907
6.584209,5.2915254,7.0933976,5.012996,7.4882717,5.8198795,21.16589,16.124405,6.00095,0.06602775,0.0998941,0.0628765,4.091125
7.625936,6.0937185,8.243713,5.710505,8.643373,6.7861204,24.51304,18.590345,7.000843,0.023068042,0.067238696,0.07279321,4.9948626
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,3.25,1.25,32,40L,40L,8.0L,2.0
