Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85126275,0.91056514,0.733156,0.9243378,1.4197365,1.2418196,3.0041552,3.0767226,1.0015866,0.067141436,0.06650312,0.11114168,0.30180094
1.4768767,1.719283,1.7915897,1.8115937,3.3223453,2.35597,6.590816,5.8868465,2.0018806,0.05102767,0.063904546,0.16181576,0.9033005
2.0296738,2.5032346,2.4346688,2.864285,5.519145,3.4382405,9.983487,8.805763,3.0001438,0.024273071,0.07327738,0.22455806,1.5572954
2.6699116,3.3834496,3.2763317,3.7219918,7.7052383,4.376028,13.651487,11.481473,4.00065,0.066434436,0.02028017,0.20186302,2.2592258
3.2774806,4.296042,4.0660996,4.5089126,9.901375,5.4756703,17.244953,14.280633,5.000621,0.09038843,-0.005004005,0.16923568,2.9926505
4.149952,5.3014674,4.503097,5.335374,11.84608,6.6687875,20.49912,17.30564,6.000825,0.04577011,0.00428134,0.11140535,3.7223382
4.859461,6.2075815,5.324893,6.1384745,13.744933,7.8588576,23.929293,20.204918,7.00131,0.0075433897,0.050025623,0.108430035,4.469748
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,0.25,0.75,32,40L,40L,8.0L,2.0
