Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9033861,0.952077,0.9263781,0.96606785,1.0972916,1.0801904,2.9270563,2.998336,1.0000246,0.06501737,0.08865532,0.088219695,0.29112703
0.90916425,0.95205235,0.93437654,0.9660338,1.1051775,1.0801568,2.9487188,2.9982438,1.0031253,0.06173458,0.085457265,0.08425496,0.29316348
2.1518764,1.7217301,2.1743774,1.8465117,2.503221,2.1113088,6.8294744,5.6795487,2.0019855,0.058854185,0.11970988,0.113611154,0.93021655
3.2919154,2.5176792,3.3731928,2.6075945,3.6781728,3.1097145,10.343272,8.234992,3.0000484,0.007178829,0.14835894,0.09190585,1.6640828
4.6181664,3.5495932,4.4654317,3.2011986,4.853267,3.9862535,13.936857,10.737038,4.000149,0.09392713,0.09415059,0.090984434,2.4215174
5.3907485,4.299296,5.951536,4.062195,6.2308207,4.866698,17.57309,13.228168,5.0010066,0.042417213,0.08366498,0.085235834,3.2764273
6.4446197,5.1464605,6.863627,4.901372,7.6342926,5.800234,20.942528,15.848047,6.002642,0.048856854,0.1137443,0.10139437,4.1803856
7.324116,5.9405355,8.173259,5.622472,9.006248,6.7411723,24.503614,18.304146,7.001185,-0.0062262756,0.19414553,0.082923114,5.0989766
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,3.0,1.25,32,40L,40L,8.0L,2.0
