Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9727255,1.0097635,0.972158,1.010884,1.0721246,1.0716776,3.0170088,3.092326,1.0022402,0.07604417,0.07622764,0.08183997,0.30113944
2.276607,2.0189962,2.2489872,2.0150928,2.5091765,2.1550162,7.0347776,6.189103,2.0004833,0.09475612,0.09522803,0.1063455,0.93196857
3.2818203,2.9863815,3.2716851,3.0262067,3.6416829,3.219436,10.195194,9.232028,3.0016944,0.062229212,0.051971953,0.06631755,1.603478
4.444094,3.9695702,4.326495,3.9157698,4.9503016,4.191655,13.720894,12.076986,4.0004873,0.07990398,0.042787846,0.094366536,2.3366685
5.6454744,4.8539753,5.522671,4.796495,6.135123,5.074996,17.303259,14.72545,5.002122,0.09667654,0.076054394,0.0586009,3.1508195
6.7995987,5.8306856,6.695614,5.534245,7.4388623,5.9999,20.934063,17.364807,6.000327,0.088389754,0.06875462,0.06090986,3.994717
7.8310084,6.755106,7.896103,6.470779,8.739379,6.8865433,24.4665,20.112408,7.0003886,0.06650127,0.06007051,0.07653613,4.881841
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0,350,2.5,2.5,32,40L,40L,8.0L,2.0
