Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0627112,0.9909355,3.070635,0.9902708,3.284576,1.0486405,9.417923,3.0298467,1.0138828,0.0031995014,0.0029960312,0.003365489,0.04389454
5.065704,2.0290332,5.0750656,2.0282161,5.44349,2.1480122,15.584256,6.2052617,2.01141,0.0036941161,0.0034954064,0.0038877018,0.093814954
7.059499,3.0670543,7.0708795,3.0660877,7.592086,3.2473257,21.722464,9.380468,3.008137,0.004381695,0.0041797636,0.004612705,0.14364326
9.047343,4.104971,9.060874,4.10384,9.734018,4.346539,27.842237,12.555348,4.0046563,0.005109911,0.004909271,0.005384567,0.19345321
11.031814,5.1427684,11.047592,5.1414785,11.871982,5.4456244,33.95139,15.72987,5.0012603,0.005817476,0.0056213643,0.0061412794,0.24328467
13.048688,6.1802588,13.063836,6.1788373,14.043281,6.544404,40.155804,18.9035,6.0177984,0.0023347577,0.0021366295,0.0024412675,0.2947827
14.995901,7.2180986,15.016358,7.216522,16.141869,7.6435523,46.15412,22.078176,7.014857,0.007032918,0.006838537,0.0074297534,0.34304056
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,1.75,2.5,32,40L,40L,8.0L,2.0
