Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1416855,1.0064471,3.1386771,1.0058974,3.2783,1.0393558,9.558662,3.0516999,1.0174464,0.0024274033,0.002379876,0.0025597878,0.044563185
5.1696286,2.0611107,5.1600122,2.0604572,5.4026566,2.1292467,15.732301,6.2508135,2.0001752,0.0061130235,0.006050936,0.0063559897,0.09365291
5.1975546,2.0609598,5.187267,2.06031,5.432233,2.1290867,15.817058,6.2503552,2.019703,0.001916127,0.0018700591,0.002029379,0.09529542
7.2238536,3.1153963,7.2068496,3.114646,7.554564,3.218754,21.98528,9.448793,3.002172,0.005676462,0.005616003,0.0059031136,0.14435233
9.270717,4.1694546,9.246346,4.168598,9.698695,4.3080454,28.215773,12.646094,4.0036287,0.0053596995,0.0053006564,0.005575475,0.19500393
11.315852,5.2234707,11.284071,5.222515,11.841001,5.3973,34.440937,15.843285,5.0052705,0.0050060973,0.00494798,0.0052103167,0.24567622
13.359441,6.277455,13.320276,6.276388,13.981643,6.486526,40.661373,19.040365,6.007164,0.0045989016,0.004542392,0.004790702,0.2963784
15.341248,7.331225,15.295479,7.330048,16.05791,7.5755377,46.694656,22.236807,7.0093985,0.008308811,0.008236716,0.008623717,0.34545648
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,3.25,3.75,32,40L,40L,8.0L,2.0
