Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1337395,1.0017052,3.1334896,1.0016462,3.3091059,1.0498611,9.576335,3.0532126,1.0155729,0.002796345,0.002792098,0.003008028,0.04443073
5.1874065,2.0515034,5.186407,2.0514426,5.488114,2.150402,15.861925,6.253348,2.015594,0.0027702753,0.002767059,0.0029786518,0.09504272
7.2313704,3.1010222,7.2296815,3.1009564,7.656755,3.2506506,22.1178,9.452631,3.0151281,0.0028602337,0.0028571242,0.0030717626,0.14559184
9.27035,4.15032,9.267961,4.150253,9.820025,4.350675,28.35833,12.651252,4.0146255,0.0029614093,0.002957398,0.0031758123,0.19613987
11.306411,5.199557,11.30334,5.1994867,11.980187,5.450642,34.58993,15.84969,5.0142417,0.0030407542,0.0030356422,0.0032580476,0.2467057
13.340856,6.2487526,13.337125,6.24868,14.138676,6.5505657,40.816647,19.047997,6.013961,0.0030982606,0.0030931686,0.0033176518,0.29728892
15.328734,7.2980337,15.324419,7.297955,16.24741,7.650577,46.900555,22.24656,7.0138597,0.0072872173,0.0072808363,0.007705493,0.34624133
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,3.0,3.0,32,40L,40L,8.0L,2.0
