Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0890255,0.9908126,3.0923321,0.99134755,3.356973,1.0588365,9.53833,3.040997,1.0124836,0.0033346512,0.0034775063,0.0037405805,0.04401339
5.1036124,2.0290155,5.1144886,2.0296657,5.564452,2.1691186,15.78255,6.2278004,2.0082815,0.0041902266,0.0043350416,0.004655975,0.09413919
7.1059966,3.0670795,7.1241107,3.067845,7.75866,3.2792737,21.988766,9.414201,3.003362,0.005203829,0.00535479,0.0057500424,0.14416817
9.129227,4.105056,9.156598,4.1059403,9.977706,4.3893394,28.263529,12.600334,4.018215,0.0020921435,0.0022293488,0.0024047247,0.19582364
11.129244,5.143037,11.163963,5.144046,12.169495,5.4994316,34.4627,15.78651,5.0133033,0.0031165632,0.0032578441,0.0035038767,0.2458619
13.12429,6.18094,13.166406,6.1820717,14.355971,6.6094346,40.64667,18.97244,6.008185,0.0041798186,0.004327518,0.0046496945,0.2958916
15.039598,7.2185874,15.086908,7.2198353,16.454443,7.7191625,46.580948,22.157585,7.003181,0.009231544,0.009398623,0.010085764,0.3442631
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,3.0,2.25,32,40L,40L,8.0L,2.0
