Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.064154,0.99025315,3.0653584,0.98996365,3.1372607,1.0029444,9.266772,2.9831612,1.0181705,0.0021872895,0.0021135397,0.0022686613,0.04348285
5.0412707,2.027686,5.0413404,2.0273943,5.1665993,2.0545716,15.24921,6.109651,2.0014248,0.0056933053,0.0056181247,0.0058245044,0.091333695
7.0416403,3.0648334,7.039583,3.0645523,7.2199516,3.1059213,21.30118,9.235308,3.0042806,0.0050838506,0.005009396,0.005206937,0.14077948
9.036356,4.1019187,9.032257,4.101651,9.267241,4.1571937,27.33586,12.3607645,4.007101,0.004486292,0.0044125356,0.0045998963,0.19021389
11.02813,5.138874,11.021983,5.138605,11.311109,5.2083383,33.36122,15.485819,5.010015,0.0038757268,0.00380277,0.0039764903,0.23965736
13.017187,6.1756573,13.008899,6.1753993,13.352152,6.2592864,39.378242,18.610346,6.0131507,0.003214992,0.0031431294,0.0033048633,0.28912914
14.968584,7.212439,14.959037,7.2121906,15.35428,7.3102593,45.281906,21.734898,7.016733,0.0065797335,0.0065049673,0.0067204125,0.33705103
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,2.25,4.0,32,40L,40L,8.0L,2.0
