Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8866305,0.9353354,2.8715868,0.9360751,2.7708662,0.89303076,8.529083,2.764442,1.0071769,0.00404066,0.0044382545,0.0040318696,0.039425645
4.7444353,1.9148448,4.72531,1.9154227,4.5508614,1.8287678,14.020608,5.659037,2.001175,0.0052100015,0.005602469,0.0051570227,0.08447227
6.6286807,2.894364,6.610192,2.894752,6.3577724,2.7645059,19.596642,8.553623,3.0139506,0.0026634529,0.0030595232,0.0027119578,0.13091947
8.48211,3.8737948,8.457944,3.8740206,8.131991,3.7001648,25.07204,11.447981,4.007683,0.0039099283,0.0043016793,0.0039024372,0.17591618
10.327544,4.853161,10.297441,4.8532143,9.898531,4.6357627,30.523514,14.34214,5.000861,0.005264806,0.0056508505,0.005207789,0.22086154
12.205526,5.832484,12.175042,5.832361,11.69835,5.571333,36.078907,17.23618,6.0137496,0.002702716,0.0030968953,0.0027468903,0.26732165
13.998368,6.8117576,13.955889,6.81147,13.411801,6.5068626,41.36605,20.130095,7.0075316,0.007842579,0.008211964,0.0076733963,0.31081238
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,1.5,3.75,32,40L,40L,8.0L,2.0
