Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8056288,0.9367882,2.8222756,0.9371777,2.9129345,0.9588552,8.540838,2.832821,1.0032002,0.0050271554,0.004886674,0.0051455037,0.04006738
4.655551,1.9175137,4.682916,1.9179761,4.8422065,1.9630218,14.180671,5.7985115,2.0079572,0.004070509,0.0039211703,0.0041540037,0.08710597
6.4973645,2.8982441,6.5354395,2.898789,6.76053,2.967232,19.793331,8.764263,3.0131907,0.0030240626,0.0028703585,0.003081107,0.13413297
8.331159,3.8787923,8.379906,3.879426,8.669055,3.9712617,25.380117,11.729478,4.018604,0.0019477452,0.0017871909,0.0019690976,0.18118116
10.148043,4.85949,10.209757,4.8602033,10.5594845,4.975462,30.917276,14.695149,5.0047603,0.0047015734,0.0045580156,0.004787021,0.22674142
11.98876,5.840328,12.061314,5.841123,12.473181,5.979824,36.523247,17.66127,6.00998,0.003671257,0.0035207504,0.0037289537,0.27377826
13.788676,6.8211384,13.874497,6.8220086,14.345107,6.984156,42.008263,20.62729,7.0155535,0.0063276133,0.006195371,0.006462028,0.31936523
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,1.0,2.25,32,40L,40L,8.0L,2.0
