Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0309463,0.9861708,3.0385213,0.98552316,3.340651,1.0703039,9.410118,3.0419984,1.0103952,0.0038750274,0.0036203447,0.0042179213,0.043855753
5.000461,2.018909,5.00856,2.0182176,5.5278397,2.1920614,15.536858,6.2291884,2.0034392,0.0053135063,0.005064675,0.0057774456,0.093701616
6.992236,3.0510256,6.99795,3.0503163,7.738626,3.3131573,21.728807,9.414498,3.0152395,0.002821057,0.0025720275,0.0030697873,0.14511004
8.952939,4.0834436,8.959984,4.0826907,9.915003,4.434601,27.82792,12.600732,4.0072074,0.0045058504,0.0042570503,0.00489764,0.1948555
10.9315815,5.115666,10.936796,5.11491,12.110712,5.55584,33.979084,15.786411,5.0189667,0.0020314853,0.0017853999,0.002210228,0.24624512
12.8945,6.14796,12.901165,6.147153,14.2888,6.6771493,40.08446,18.972256,6.0111856,0.0036672426,0.003421609,0.003986971,0.29604188
14.772723,7.1801395,14.7846,7.1793113,16.374916,7.7983437,45.932243,22.157787,7.003845,0.009240217,0.008995369,0.010037133,0.34420463
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,1.5,2.0,32,40L,40L,8.0L,2.0
