Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1465154,1.0068506,3.1431258,1.0062604,3.2729907,1.0403707,9.562633,3.0534813,1.017317,0.0024585763,0.0024392842,0.0025758413,0.044569638
5.2081933,2.0614622,5.1965036,2.060803,5.4217596,2.1306894,15.826458,6.2529535,2.0190346,0.0020635608,0.002045131,0.0021656232,0.09530109
7.2349205,3.115953,7.21514,3.1152203,7.533768,3.2208843,21.98383,9.452053,3.000896,0.005935421,0.0059013395,0.006166386,0.14435837
9.284717,4.17016,9.256516,4.1693425,9.670098,4.3107777,28.211336,12.650277,4.0019646,0.0057028625,0.0056689624,0.005925257,0.19502729
11.332638,5.224338,11.295865,5.2234397,11.804412,5.400645,34.432926,15.848419,5.00322,0.005433,0.0053998088,0.0056457394,0.24571666
13.3796015,6.2784805,13.334128,6.277499,13.9376545,6.490486,40.651405,19.046467,6.0046215,0.005132104,0.0050999112,0.005335288,0.29642445
15.356062,7.3324294,15.30222,7.3313675,15.997562,7.5801363,46.655853,22.243935,7.006417,0.008912554,0.008863216,0.009240468,0.3454924
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,3.75,3.75,32,40L,40L,8.0L,2.0
