Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.669632,0.8535587,2.6349306,0.85894865,3.4542534,1.0952493,8.758815,2.807757,1.0176032,8.671923E-4,0.0028924407,0.0025751067,0.041468408
4.3882136,1.7506313,4.359712,1.7561818,5.7240067,2.2437341,14.471929,5.7505493,2.014561,0.001399657,0.0034366155,0.0032647462,0.08842987
6.099379,2.6475232,6.0722756,2.6531487,7.9808645,3.3920083,20.152517,8.692683,3.0109122,0.002040994,0.0040899618,0.004105185,0.1353192
7.803815,3.5444531,7.776154,3.550119,10.227401,4.540309,25.807373,11.634883,4.007043,0.002731344,0.004793333,0.0049945177,0.1821892
9.502639,4.4414215,9.472587,4.4471073,12.465473,5.6886635,31.440706,14.577195,5.0026836,0.0035135096,0.005584147,0.006002988,0.22901997
11.209028,5.3384404,11.205109,5.3439603,14.733845,6.837006,37.147987,17.51941,6.017137,9.0684125E-4,0.002942454,0.00263402,0.27733123
12.884764,6.235451,12.848162,6.241067,16.92059,7.9855213,42.65351,20.462044,7.012433,0.005181112,0.0072548445,0.008135981,0.3226544
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,2.25,0.5,32,40L,40L,8.0L,2.0
