Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.111538,0.990659,3.1091433,0.99118656,3.3006861,1.0479869,9.521368,3.0298324,1.0156534,0.0026818118,0.0028471819,0.0029664985,0.044092324
5.1448145,2.0296507,5.1485486,2.029991,5.4724607,2.1464834,15.765827,6.206124,2.015705,0.0026499669,0.0028156359,0.0029302523,0.094314456
7.169114,3.068364,7.1788135,3.068511,7.6345944,3.2446873,21.982527,9.381561,3.0155032,0.0026837364,0.0028495104,0.0029660119,0.14449196
9.188376,4.106919,9.204069,4.1068726,9.791441,4.3427243,28.183895,12.556517,4.015396,0.0027006776,0.002866459,0.0029831198,0.19467561
11.204945,5.1454086,11.226668,5.145162,11.945561,5.440683,34.377182,15.731254,5.0154195,0.0026925872,0.0028575335,0.0029738813,0.24488045
13.220045,6.183885,13.247861,6.1834364,14.098232,6.5386257,40.566147,18.905945,6.015616,0.0026491736,0.0028137336,0.0029283501,0.2951093
15.196204,7.2224917,15.227752,7.2218475,16.20789,7.636713,46.63186,22.081059,7.015882,0.006713596,0.0068910564,0.0072422903,0.34371608
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,4.0,2.5,32,40L,40L,8.0L,2.0
