Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1290138,1.0052706,3.124162,1.0047495,3.2512999,1.0376573,9.504476,3.0476773,1.0182389,0.0022592894,0.0021935655,0.0023320906,0.044563223
5.1478987,2.058423,5.1350675,2.0578074,5.354666,2.1252162,15.6376295,6.241444,2.0017717,0.0057612844,0.0056778598,0.0059526465,0.0936565
7.1896563,3.1111872,7.167822,3.1104832,7.481387,3.2123823,21.83886,9.434049,3.0046213,0.00514461,0.0050635934,0.0053111133,0.14436266
9.2258215,4.1638417,9.194851,4.163048,9.602125,4.299436,28.022793,12.626322,4.0071573,0.0046006995,0.004519848,0.004746985,0.1950317
11.259093,5.216291,11.218912,5.215411,11.719878,5.386291,34.197876,15.817989,5.009722,0.0040485943,0.003969804,0.004175838,0.24571472
13.289665,6.2684994,13.240171,6.2675214,13.834741,6.4728885,40.364567,19.0089,6.012777,0.0033919998,0.0033169128,0.0034982357,0.29644954
15.278743,7.320838,15.220873,7.319756,15.906662,7.5596113,46.406254,22.200197,7.015957,0.0068909605,0.0068010953,0.007122372,0.34554374
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.0,350,3.0,3.75,32,40L,40L,8.0L,2.0
