Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.042054,1.0014104,1.0390763,1.0049853,1.1556677,1.0768411,3.2367985,3.083237,1.0007515,0.024542948,0.027420003,0.02979011,0.14799762
2.0878377,1.9954987,2.0807295,2.0000718,2.3353386,2.1444101,6.503903,6.1399817,2.0032115,0.020418666,0.023335807,0.025233943,0.39646652
3.0943656,3.001741,3.0865145,3.0054445,3.4754126,3.2212453,9.656293,9.228437,3.0044327,0.020055922,0.022798,0.024964849,0.6451144
4.1024833,4.005368,4.090264,4.008291,4.618503,4.2925935,12.811253,12.306261,4.000946,0.022427347,0.025058847,0.027584763,0.8944256
5.1186805,5.007241,5.1034565,5.010096,5.769231,5.3614054,15.991379,15.378745,5.00115,0.02245276,0.025039736,0.027448516,1.1468668
6.133816,6.008578,6.1178174,6.0121565,6.9163136,6.429891,19.167946,18.450632,6.0000453,0.023235597,0.02592433,0.028183537,1.3997576
7.15147,7.0090704,7.137908,7.013797,8.063466,7.4982853,22.352842,21.521152,7.0051713,0.023911495,0.026872078,0.02884074,1.6535542
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,3.75,2.0,32,40L,40L,8.0L,2.0
