Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0818911,1.0254439,1.0814047,1.0257235,1.1612599,1.0731457,3.3245559,3.1243136,1.0045384,0.024814967,0.025087798,0.027398754,0.15151326
2.1566725,2.04303,2.1555643,2.0434663,2.3305175,2.137598,6.642756,6.224096,2.001955,0.023607628,0.023830285,0.026044412,0.40255374
3.2043824,3.0704544,3.2028039,3.070749,3.4710927,3.210443,9.878282,9.351647,3.0031478,0.023172386,0.023374526,0.025670934,0.65629435
4.261091,4.09452,4.258639,4.094792,4.623222,4.278259,13.142956,12.46756,4.005828,0.02183776,0.02201943,0.024400452,0.91277695
5.307402,5.116385,5.303849,5.1166797,5.7621017,5.34363,16.373356,15.576679,5.001509,0.024552435,0.024701487,0.02711197,1.1688932
6.3617554,6.137669,6.3574324,6.137922,6.9094677,6.408561,19.62865,18.684132,6.0018086,0.024390226,0.02448255,0.026890632,1.427152
7.403192,7.158933,7.3987613,7.1591525,8.042929,7.4733396,22.844887,21.79142,7.0018053,0.02811241,0.028199336,0.03072863,1.6837227
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,3.25,3.0,32,40L,40L,8.0L,2.0
