Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0805583,1.0308235,1.0808811,1.0304332,1.1298878,1.0612264,3.2913268,3.122484,1.0004671,0.027625695,0.027340451,0.02917507,0.15009095
2.1766858,2.0534449,2.1768568,2.0530677,2.2835464,2.11436,6.6370883,6.2208743,2.0026417,0.023827927,0.023463747,0.02511011,0.4019235
3.240706,3.0847511,3.240144,3.0844011,3.4031022,3.1753783,9.883949,9.344535,3.0059762,0.022050442,0.021712724,0.023336068,0.6558967
4.303284,4.1130157,4.3024263,4.1126657,4.5222135,4.2324677,13.127917,12.458157,4.005136,0.022833757,0.022480683,0.024138117,0.9106592
5.3684816,5.1388717,5.3671618,5.138575,5.6432414,5.287075,16.378878,15.564537,5.0046988,0.02322031,0.022811528,0.024478823,1.1673632
6.431086,6.1640434,6.4293947,6.163742,6.761352,6.341064,19.621822,18.668861,6.003083,0.024148105,0.02370055,0.025420995,1.4243053
7.4799275,7.188974,7.4780803,7.188614,7.8649406,7.3949337,22.822922,21.772516,7.0011506,0.029105663,0.028702086,0.030590825,1.6794429
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,3.5,4.0,32,40L,40L,8.0L,2.0
