Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9662583,0.94112873,0.95948505,0.9488957,0.87292033,0.8837165,2.7986639,2.7737424,1.0022388,0.019746756,0.026128098,0.020509956,0.13065402
1.9355406,1.8771359,1.920634,1.8867682,1.7356192,1.760364,5.591794,5.5242667,2.0028534,0.01733212,0.023820324,0.018482538,0.34403735
2.8732495,2.8246129,2.858517,2.832149,2.5704439,2.6464288,8.302216,8.30319,3.0054176,0.016165163,0.022083681,0.016956894,0.5575099
3.8126507,3.7719455,3.7923937,3.7770612,3.400662,3.5342133,11.005714,11.083213,4.0046463,0.016902242,0.02258771,0.017375283,0.77068657
4.7576666,4.7177224,4.7318654,4.7214537,4.2354274,4.4219847,13.724968,13.861149,5.003733,0.01760763,0.023297722,0.018081319,0.98564535
5.7118883,5.6621437,5.683945,5.665467,5.083181,5.307662,16.479021,16.63526,6.0062227,0.016405618,0.022211742,0.01715123,1.2034763
6.6567307,6.6054006,6.6246767,6.608914,5.9264116,6.1903796,19.207813,19.404673,7.005558,0.020628896,0.027025683,0.02151271,1.4204531
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,1.5,4.0,32,40L,40L,8.0L,2.0
