Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94413924,0.86698437,0.9935532,0.89425397,1.5300963,1.2756394,3.467788,3.0368779,1.0029584,0.016843712,0.033259258,0.04089368,0.15790527
1.8479569,1.704479,1.9844759,1.7436253,2.988468,2.4111166,6.8208995,5.8592215,2.0022397,0.026553776,0.0221945,0.041049004,0.4323348
2.7494726,2.5495024,2.87219,2.575245,4.5539103,3.6375453,10.175572,8.762287,3.002596,0.027150711,0.02406207,0.043319095,0.7167393
3.6912878,3.3621514,3.7040694,3.4414163,6.0755816,4.805818,13.470936,11.609378,4.002558,0.024808973,0.021603664,0.04292381,1.0083363
4.6255317,4.205512,4.5002213,4.2873545,7.703092,6.0348606,16.828838,14.527722,5.0003433,0.0238219,0.025028944,0.048585832,1.3024709
5.5502467,5.0341387,5.334028,5.1580596,9.383443,7.2528534,20.267729,17.445042,6.0020556,0.024588015,0.02220754,0.04421527,1.5950773
6.44177,5.8861117,6.1925163,6.00966,11.033381,8.481534,23.66769,20.37729,7.0042143,0.022568597,0.026019799,0.045057774,1.88746
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,0.75,0.25,32,40L,40L,8.0L,2.0
