Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.061542,1.0124713,1.0608884,1.0132456,1.1939421,1.0969899,3.316373,3.122707,1.0049937,0.023401882,0.024185415,0.027826695,0.1520238
2.1018326,2.0171623,2.0986156,2.0188303,2.3811927,2.1868882,6.5816455,6.222884,2.0004256,0.023509577,0.024217112,0.027795114,0.4020073
3.1151054,3.0331228,3.111123,3.033968,3.5406244,3.2842078,9.766853,9.351301,3.0001812,0.023927538,0.024453592,0.028414961,0.65389425
4.1373744,4.0467257,4.130065,4.046784,4.7122083,4.376364,12.97965,12.469879,4.0003586,0.024243016,0.02460055,0.028796524,0.90794176
5.166274,5.0586996,5.156488,5.058731,5.890392,5.466145,16.21315,15.583579,5.0034933,0.022586744,0.022760754,0.02680342,1.1647608
6.192203,6.069951,6.1827455,6.070846,7.064452,6.5556374,19.439398,18.696442,6.0047755,0.021909298,0.022196604,0.02594043,1.421826
7.2068872,7.080123,7.2014575,7.082416,8.224638,7.645329,22.632969,21.807863,7.004873,0.025371263,0.02596153,0.029711947,1.6774646
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,2.25,2.0,32,40L,40L,8.0L,2.0
