Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7352574,0.8027064,0.8086392,0.8170121,0.8787895,0.77982676,2.4226856,2.3995457,1.0012668,0.020349218,0.01671426,0.023876406,0.11661592
1.4426906,1.6008784,1.5567983,1.6247802,1.7367488,1.5214652,4.7362385,4.7471223,2.0054274,0.020808399,0.012669589,0.01978295,0.29869848
2.161129,2.414166,2.2714286,2.4357784,2.5703213,2.2610795,7.0028777,7.111022,3.00216,0.022819178,0.01316854,0.02030991,0.48127666
2.8762832,3.2291603,3.0001428,3.248194,3.4120908,3.0006752,9.288518,9.478028,4.0030212,0.02267796,0.013002164,0.020046009,0.6638397
3.6046054,4.0408072,3.735926,4.058678,4.2428017,3.7415934,11.583335,11.841077,5.004158,0.022200525,0.012574367,0.019479942,0.84718096
4.329409,4.849944,4.471213,4.867584,5.058709,4.4839535,13.859335,14.201471,6.0000386,0.024106631,0.014824545,0.021423398,1.0299015
5.0611854,5.657616,5.2105913,5.6750183,5.882521,5.226433,16.1543,16.559063,7.0047245,0.024327789,0.015250887,0.021809656,1.214125
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,0.25,1.25,32,40L,40L,8.0L,2.0
