Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.063803,1.0202503,1.0650359,1.0204926,1.1657722,1.0833914,3.2946117,3.1241338,1.0022011,0.02601008,0.025877012,0.029059235,0.15110692
2.120474,2.0335636,2.1223395,2.03414,2.342495,2.159823,6.5853105,6.227523,2.001707,0.02380107,0.023554573,0.02646318,0.40179902
3.1447773,3.0563061,3.1452644,3.0568388,3.4832134,3.243566,9.77326,9.356706,3.0010772,0.024329698,0.024070421,0.027195986,0.6532358
4.1749682,4.076573,4.173804,4.0772176,4.632665,4.322776,12.981444,12.476556,4.001215,0.024553351,0.024179496,0.027421787,0.90684354
5.2056365,5.0948586,5.202575,5.095743,5.781701,5.3995233,16.189926,15.590111,5.0006766,0.025034565,0.024549602,0.027818365,1.1619488
6.243577,6.112823,6.23946,6.1140976,6.9390326,6.4758873,19.422064,18.702787,6.004366,0.022851912,0.02230318,0.025490655,1.419045
7.2582154,7.130517,7.2549057,7.1325846,8.070797,7.55231,22.583921,21.815376,7.001584,0.028262604,0.027751124,0.03118806,1.6725972
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,2.5,2.5,32,40L,40L,8.0L,2.0
