Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99010736,0.9794337,1.0014691,0.98033124,0.9889044,0.9778536,2.9804811,2.9376185,1.0000912,0.025190607,0.025657732,0.02483811,0.13802272
1.9803381,1.9494262,1.9867607,1.9505589,1.9634597,1.9418241,5.93056,5.8418083,2.0042832,0.020181186,0.020458195,0.020086922,0.36428517
2.9308314,2.9313333,2.9334817,2.931438,2.8920624,2.9211776,8.756376,8.783951,3.0000606,0.023493273,0.023324467,0.022640483,0.58918375
3.9065843,3.911353,3.910804,3.9109654,3.8554351,3.9004188,11.672822,11.722742,4.005114,0.020945963,0.02096587,0.02039756,0.8176923
4.8761907,4.8902597,4.880145,4.889106,4.817177,4.8778863,14.573507,14.65726,5.0038047,0.022004671,0.02180885,0.02147307,1.0468959
5.853676,5.8694444,5.855291,5.8665886,5.792601,5.855007,17.501568,17.591051,6.0055904,0.021306166,0.020876247,0.020914352,1.2782927
6.8097515,6.848411,6.8089933,6.8438993,6.760485,6.831846,20.37923,20.52416,7.0007396,0.02799483,0.027382137,0.028118297,1.5071572
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,1.5,3.25,32,40L,40L,8.0L,2.0
