Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9566689,0.93225414,0.9538267,0.94535357,1.1673324,1.080404,3.0778286,2.9580116,1.0027176,0.016964417,0.027997337,0.028941168,0.14238326
1.9076135,1.8585104,1.8852197,1.8752551,2.3469815,2.1509738,6.1398125,5.8847375,2.0008426,0.01610109,0.026787175,0.027060898,0.37918594
2.8214471,2.801999,2.8038566,2.8128412,3.5024729,3.2309484,9.127775,8.845785,3.0055566,0.014090707,0.02386929,0.02463048,0.61759007
3.733468,3.7434113,3.712043,3.7485054,4.652927,4.305103,12.0984335,11.797011,4.0007195,0.016962377,0.027366187,0.02812841,0.8550028
4.664812,4.679484,4.64752,4.681989,5.82075,5.3766227,15.133079,14.738089,5.004657,0.014815182,0.025845079,0.025633655,1.0978817
5.594668,5.6117654,5.5730247,5.6137524,6.971646,6.4479046,18.139334,17.673416,6.00093,0.016835514,0.0283463,0.027921496,1.3401567
6.526647,6.542883,6.499764,6.5447035,8.122452,7.5190864,21.148851,20.606672,7.003763,0.018661764,0.030143913,0.030087471,1.5833901
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,3.75,1.0,32,40L,40L,8.0L,2.0
