Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0353909,1.0118616,1.0446804,1.0098954,1.1141087,1.0572473,3.19418,3.0790036,1.0001385,0.02760419,0.02564739,0.02883741,0.14686805
2.0660253,2.0171444,2.0749347,2.014295,2.2366629,2.1056213,6.377623,6.137059,2.0031395,0.022983393,0.020719323,0.023956278,0.38941547
3.0711832,3.0312932,3.074668,3.0282724,3.323622,3.1632996,9.469467,9.222868,3.0045984,0.023023013,0.020437928,0.023622988,0.63306075
4.0764847,4.042841,4.079963,4.0398207,4.4199147,4.2170963,12.576358,12.299763,4.0005984,0.025622282,0.023022862,0.02650547,0.87738705
5.0925913,5.05272,5.0947113,5.049531,5.5284624,5.269367,15.715748,15.371625,5.0012646,0.025489314,0.022693664,0.026263554,1.1249925
6.1058855,6.061917,6.1067796,6.0581656,6.635697,6.3213024,18.848335,18.441391,6.0002165,0.026221242,0.023098905,0.027043391,1.3729881
7.1076026,7.070813,7.1089478,7.0664644,7.736786,7.3737955,21.953304,21.511087,7.0006695,0.02960169,0.026078265,0.030667642,1.6201903
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,1.75,2.75,32,40L,40L,8.0L,2.0
