Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90259403,0.8412881,0.9865207,0.8758035,1.4294692,1.228332,3.3185844,2.945424,1.0031731,0.014351128,0.034735687,0.036986195,0.1518647
1.8117245,1.661099,1.9762241,1.7085023,2.7836275,2.3709712,6.5715785,5.74057,2.000077,0.020942368,0.029283281,0.036960617,0.41608554
2.7336671,2.494753,2.9025173,2.53315,4.2145305,3.5653849,9.850713,8.593281,3.0017197,0.021836855,0.028607808,0.04059297,0.69102377
3.6614404,3.3158443,3.7853632,3.357883,5.68485,4.759918,13.131656,11.433639,4.0007606,0.021434264,0.028008694,0.040771928,0.9691284
4.568362,4.139202,4.6707625,4.177964,7.135662,5.9580083,16.374788,14.275166,5.0006747,0.020193525,0.028056119,0.03947868,1.2486087
5.4891105,4.9572926,5.5465665,5.007948,8.63147,7.164457,19.667152,17.129688,6.0029645,0.019043926,0.027523136,0.038304582,1.5274332
6.3942285,5.7744937,6.401948,5.838179,10.122746,8.367488,22.918936,19.980152,7.0024123,0.021249609,0.029872552,0.041667346,1.8036709
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0,350,1.0,0.25,32,40L,40L,8.0L,2.0
