Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0138509,1.0157825,1.0163214,1.0146593,1.0457749,1.0360968,3.075947,3.0665374,1.0037844,0.035251785,0.03417394,0.036029372,0.17633832
2.0964487,2.020271,2.105494,2.016813,2.145798,2.0484908,6.3477416,6.0855765,2.0045462,0.032181527,0.03139943,0.034668565,0.4915254
3.13121,3.0220292,3.1252692,3.0186021,3.1900501,3.0629833,9.446535,9.103616,3.0005312,0.03535056,0.033691768,0.035882037,0.81619334
4.218634,4.021935,4.206223,4.0164275,4.307067,4.0816007,12.73193,12.119971,4.0025835,0.035838302,0.034162376,0.037064575,1.1474867
5.283891,5.0256896,5.2532997,5.012044,5.370286,5.0908394,15.907471,15.128575,5.001628,0.035696246,0.034229055,0.037345774,1.4789159
6.3408604,6.032031,6.2964745,6.0055537,6.445429,6.1063566,19.08276,18.143948,6.00118,0.036257472,0.03496749,0.037836984,1.8112569
7.3930163,7.035163,7.358691,7.0044217,7.5401173,7.127764,22.29185,21.167347,7.003328,0.03761064,0.036370203,0.040837534,2.1459794
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.4183712,350,2.415326,3.933849,32,40L,40L,8.0L,2.0
