Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5120368,0.9980667,1.5227989,0.9956485,1.758834,1.1230793,4.7936697,3.1167948,1.0052598,0.009715321,0.008369389,0.010714376,0.08191184
2.7286117,2.0316637,2.735757,2.0290537,3.1901731,2.2865462,8.654543,6.347264,2.0079896,0.008715976,0.007399856,0.00958805,0.1859751
3.9317842,3.065813,3.9385393,3.062999,4.606053,3.4507864,12.476375,9.579598,3.003227,0.010489314,0.009194597,0.011602961,0.28862405
5.1542473,4.1000633,5.1568756,4.097057,6.042075,4.6152124,16.353197,12.812333,4.0106096,0.0077094575,0.006411548,0.008458149,0.3932232
6.360183,5.1345124,6.3614407,5.131324,7.4600115,5.77987,20.181625,16.045708,5.006731,0.009182603,0.007850661,0.010106825,0.4961372
7.565578,6.169049,7.5654087,6.165657,8.87707,6.944621,24.008043,19.279327,6.00288,0.010625768,0.009315789,0.01174363,0.59914947
8.768045,7.203557,8.766717,7.1999197,10.290537,8.109269,27.825287,22.512756,7.00947,0.012433792,0.011125086,0.013786423,0.7020768
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
1.8224875,350,1.1566397,1.5238254,32,40L,40L,8.0L,2.0
