Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9454465,0.8750869,0.974745,0.90293443,1.4010667,1.2129987,3.3212583,2.9910204,1.002303,0.014952395,0.03637905,0.03767984,0.15287209
1.9440293,1.7065012,2.017679,1.7541052,2.753501,2.3494186,6.71521,5.810029,2.0023928,0.017542133,0.03387944,0.03447067,0.42731342
2.9594703,2.562194,3.032577,2.6003797,4.1191707,3.5290601,10.111216,8.691639,3.0011556,0.019215057,0.03508084,0.036835633,0.7125805
3.9836788,3.4125159,4.061337,3.444503,5.537014,4.723073,13.582031,11.580093,4.000538,0.020124404,0.03562387,0.036015578,0.99958575
4.969301,4.2530704,5.079135,4.282573,6.9564915,5.923514,17.004929,14.459158,5.0005503,0.01827019,0.036934525,0.03692938,1.2875324
5.9698796,5.089021,6.080454,5.123518,8.412216,7.1239934,20.462564,17.336521,6.004054,0.015592202,0.03584566,0.03567896,1.5799861
6.9710236,5.9262075,7.0480285,5.96816,9.844928,8.319086,23.864002,20.213428,7.001743,0.01952244,0.039131533,0.04106228,1.8715178
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.019321,350,1.0761043,0.3775357,32,40L,40L,8.0L,2.0
