Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9824621,0.9192408,0.9826744,0.93559384,1.3163426,1.1599585,3.2814794,3.0147943,1.0020524,0.014712907,0.028882053,0.030341014,0.14066456
1.9513307,1.8219634,1.9498602,1.8483593,2.6077597,2.30339,6.5089526,5.973715,2.0013256,0.013776003,0.028234882,0.027547484,0.376691
2.8932364,2.74321,2.9166133,2.7659583,3.8639069,3.4635231,9.673758,8.97269,3.0036454,0.013363076,0.027268482,0.026202064,0.61555296
3.8591037,3.6568143,3.8872552,3.6793008,5.1475787,4.617631,12.893939,11.95375,4.0027356,0.014734393,0.028207822,0.027882652,0.8558505
4.829247,4.5687823,4.8647656,4.5906796,6.435763,5.77012,16.129776,14.929589,5.005352,0.013303873,0.026608681,0.025973005,1.0990198
5.793501,5.47993,5.826393,5.50173,7.709081,6.9230175,19.328981,17.90468,6.002572,0.014810076,0.027899023,0.027815862,1.3411866
6.752136,6.39104,6.7782297,6.4128356,8.976689,8.07589,22.507084,20.879765,7.002848,0.017736334,0.030653084,0.03151747,1.5827156
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
2.8861797,350,1.5468824,0.6510299,32,40L,40L,8.0L,2.0
