Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75556695,1.1511751,0.85578233,0.94586074,1.588302,1.553048,3.1996527,3.6500835,1.0006492,0.3649682,0.25422072,0.27364787,0.7299334
1.775204,1.9160368,1.4710649,2.3629131,3.6739397,3.1250029,6.9202166,7.4039493,2.0001652,0.4508017,0.1365858,0.7386152,2.2555966
3.2584233,3.019695,2.1769814,3.0440345,5.3459277,4.321071,10.78136,10.384799,3.0008676,0.18432106,0.732507,0.38720512,4.0782204
4.021422,3.9238758,3.3535771,4.2725115,7.1546144,5.917112,14.529635,14.113479,4.0002384,0.5005636,0.18680087,0.2632097,6.004385
4.8031816,4.5247307,4.431367,5.0649066,8.611983,7.715803,17.84654,17.305387,5.0000677,-0.13278817,0.15046313,0.44504362,7.999203
5.916387,5.154639,5.3959284,6.74013,10.518253,9.292045,21.83059,21.186768,6.0007424,0.35904577,0.37858716,0.4733635,10.157912
6.957995,6.006796,5.7705894,7.8985505,12.261331,10.711915,24.989906,24.617214,7.0005836,0.3806555,0.17116159,0.279827,12.449461
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.520593,350,0.2653426,0.31813413,32,40L,40L,8.0L,2.0
