Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8355487,0.99980426,0.8075291,1.0041834,1.0057333,1.1337464,2.6488113,3.1377327,1.0002373,0.2275827,0.25161687,0.29001844,0.6189549
1.9634556,1.9558406,1.9240123,1.9632646,2.4516637,2.2739892,6.3391275,6.193096,2.0012078,0.11137369,0.12329917,0.1510797,2.147002
2.9169714,3.0009031,2.873048,2.992692,3.9291997,3.2407606,9.7192135,9.234364,3.0007737,0.14000778,0.2457282,0.27617425,4.0287366
4.23941,3.9957018,3.8279836,4.0531054,5.4116983,4.215182,13.479084,12.263989,4.000365,0.1557769,0.21823657,0.2529554,6.1631174
5.2709703,4.973533,5.256508,4.93185,6.7187204,5.250484,17.246172,15.155882,5.000036,0.08779929,0.036810454,0.31298065,8.251564
6.1867905,5.972278,6.616307,5.810855,8.18756,6.267995,20.990633,18.051151,6.0004387,0.037154578,0.32546607,0.4935995,10.281631
7.1276093,6.926143,7.4156446,7.0288825,9.681984,7.22804,24.22523,21.183102,7.000955,-0.16780852,0.519371,0.3734493,12.411611
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.2205515,350,2.886474,1.2374922,32,40L,40L,8.0L,2.0
