Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.531782,0.7732762,0.7347384,0.71439534,0.22702976,0.4863159,1.4935498,1.9739876,1.0012184,0.09089713,0.064643815,0.015727427,0.25355583
1.2534399,1.4097508,1.5301046,1.2586628,0.29606923,1.0795777,3.0796123,3.7479923,2.0019834,0.12808686,0.07255833,-0.010698832,0.7296229
2.1691422,2.0308802,2.36649,1.8483187,0.14042792,1.6982229,4.6760592,5.577422,3.0019634,0.14281358,0.05618702,-0.022393368,1.2559025
3.0697799,2.6956737,2.9645648,2.547716,0.16381377,2.2640145,6.198156,7.5074015,4.000524,0.09583563,0.066033244,0.012572639,1.8004926
3.911276,3.3166375,3.5669606,3.1215854,0.32762542,2.8703437,7.8058553,9.308571,5.000579,0.1304224,0.019675232,0.03493868,2.389442
4.9070616,3.9239655,4.35394,3.6950283,0.09075515,3.4911137,9.351742,11.110106,6.0011764,0.13856299,0.03596411,-0.011950548,2.9828284
5.736073,4.566351,5.0590963,4.280959,0.067989886,4.0701795,10.863145,12.91748,7.0011115,0.12023915,0.09125685,-6.7551015E-4,3.5724728
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
6.573409,350,0.20008147,1.3891156,32,40L,40L,8.0L,2.0
