Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0448673,0.8772418,1.0300573,0.8932918,1.3394619,1.0914415,3.4143865,2.8619752,1.005899,0.00633832,0.017978702,0.016214594,0.105446525
1.9527912,1.7733066,1.9454861,1.7910326,2.536355,2.1972988,6.4346313,5.7616367,2.0038712,0.007215536,0.018665476,0.016818468,0.25801006
2.8575265,2.6734965,2.8522573,2.6914482,3.7211313,3.3093026,9.430915,8.674248,3.003558,0.0073075225,0.018769067,0.016858922,0.41003048
3.7624738,3.574918,3.7575028,3.5925202,4.9029093,4.423461,12.422886,11.590901,4.0027566,0.0076777413,0.019178752,0.017332723,0.56182015
4.6738067,4.475888,4.676454,4.493023,6.09668,5.5372353,15.4469385,14.506144,5.0075326,0.005681039,0.01712446,0.014769245,0.7153056
5.5796156,5.37605,5.570947,5.3930454,7.27078,6.6502347,18.42134,17.419321,6.0001087,0.00890138,0.020389205,0.018856524,0.8668805
6.4897084,6.275458,6.4759684,6.292386,8.453607,7.7624664,21.419273,20.3303,7.005218,0.01011776,0.021669231,0.020352188,1.0199205
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
2.419567,350,3.3365276,0.6103526,32,40L,40L,8.0L,2.0
