Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9537221,1.0030898,0.9485755,1.0032492,1.0945741,1.0883355,2.9968712,3.0946743,1.001428,0.07972571,0.08002731,0.08920149,0.31439126
2.1962492,1.9292258,2.074431,1.938703,2.4032798,2.1371276,6.673955,6.005056,2.0000737,0.08981516,0.06086869,0.060205158,0.97274446
3.3154082,2.8368983,3.2077127,2.9181583,3.6211038,3.2261274,10.144219,8.981186,3.0017145,0.102670036,0.079657726,0.07242247,1.701915
4.5941772,3.7037678,4.3113117,3.8059602,4.756496,4.1687536,13.661979,11.678497,4.000885,0.09840145,0.10950428,0.086699165,2.5175936
5.817049,4.5949397,5.4405546,4.681749,6.350821,5.183667,17.608433,14.4603615,5.001129,0.07172659,0.12560584,0.12473382,3.414405
7.1505404,5.4934497,6.7644815,5.3326216,7.3935685,6.2486854,21.308582,17.07475,6.0014577,0.13436915,0.20973416,0.101501815,4.3588667
8.233847,6.183703,8.564719,5.9796715,8.590491,7.249289,25.389046,19.412657,7.001446,0.07297322,0.168105,0.08630772,5.354353
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.177344,350,1.7455791,1.9831841,32,40L,40L,8.0L,2.0
