Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98344785,1.0254133,0.9824478,1.0255698,1.0325062,1.055762,2.998402,3.106744,1.0021149,0.10626474,0.10561011,0.110029645,0.37439224
2.326872,2.0157018,2.3926706,2.0343916,2.4537625,2.0827727,7.173303,6.132865,2.000529,0.10720076,0.1235907,0.124579005,1.2474316
3.5708623,3.0671716,3.6497014,3.1290011,3.7135904,3.2142344,10.934159,9.410403,3.001406,0.070590444,0.09066865,0.09942016,2.2414067
4.6567125,4.040514,5.033138,4.0958986,5.080125,4.214953,14.769986,12.351366,4.001202,0.14156608,0.087297186,0.1118887,3.2389262
5.987893,5.0488906,6.2960835,5.1906843,5.8996634,5.0434427,18.183645,15.283035,5.000879,0.19209224,0.08382958,0.04379372,4.3551793
7.294664,6.034956,7.50795,6.1413345,6.9873157,6.0961404,21.789934,18.272457,6.0017233,0.12376345,0.08916367,0.099622495,5.4769216
8.582731,6.9521384,8.815024,6.9814806,8.134261,7.1649995,25.53203,21.098656,7.00092,0.10621801,0.15853567,0.12019426,6.632256
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.9004354,350,3.588387,3.9989831,32,40L,40L,8.0L,2.0
