Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47429958,1.1792167,0.43926877,0.8483039,1.7137792,2.0263731,2.6273472,4.0538964,1.0010306,0.53040004,-0.28354877,0.5199143,0.47603348
1.1223305,2.17469,1.3480644,1.8613251,3.4870174,3.9213321,5.9574084,7.9573483,2.0002184,0.32385856,0.24890652,0.22810493,1.629823
1.9930551,3.2619433,2.3911629,2.6970077,5.068201,6.1483674,9.452401,12.107321,3.000521,0.5671914,0.1412037,0.09089977,3.0186245
3.042191,3.969099,3.2274814,3.8158305,6.813615,8.240416,13.0832815,16.025345,4.0001926,0.3285341,0.17672913,0.10955112,4.5243225
3.7615242,5.233764,3.2693677,4.13671,8.469266,10.756851,15.500146,20.127312,5.000487,0.2662199,-0.10713892,0.5337343,6.1486387
4.693115,5.7058415,3.5996327,5.5508504,10.563924,12.57716,18.856672,23.833801,6.0003357,0.53606266,-0.3625583,1.1971941,8.001107
6.2984276,6.813444,3.4233675,6.699854,12.086777,14.826674,21.808573,28.339888,7.000134,0.70440894,-0.37460488,0.44450408,9.853986
6.2984276,6.813444,3.4233675,6.699854,12.086777,14.826674,21.808573,28.339888,7.0009966,0.70440894,-0.37460488,0.44450408,9.853986
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
9.976559,350,0.06068083,0.21241973,32,40L,40L,8.0L,2.0
