Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9899854,1.0182012,0.9896442,1.0187397,1.0482862,1.054331,3.0279162,3.0912724,1.0000004,0.08216192,0.08353293,0.08661922,0.30638605
0.9972751,1.0181693,0.997049,1.0187073,1.0559534,1.0542973,3.0502777,3.0911744,1.0031942,0.07863172,0.07987256,0.0827033,0.30856624
2.3485115,2.0449483,2.337978,2.0414274,2.4735858,2.1097803,7.160079,6.196159,2.0013785,0.09895409,0.098187186,0.102510996,0.9615291
3.5853925,3.1453125,3.573736,3.0968585,3.6568277,3.1599874,10.815959,9.402166,3.0009046,0.09898804,0.10449091,0.09924119,1.669975
4.7395096,4.0912952,4.86923,4.1529574,4.9330873,4.208191,14.541839,12.452461,4.0006337,0.09269935,0.10152207,0.12893255,2.4320848
5.788934,4.9461327,6.1604614,5.2274685,6.228905,5.1037498,18.178318,15.277371,5.0014257,0.080604844,0.0888805,0.13308735,3.2450583
7.010764,5.8671737,7.2812886,6.2492275,7.6185412,5.9022946,21.910606,18.018715,6.001098,0.09317206,0.076428175,0.07816243,4.115759
8.232935,6.932078,8.340443,7.1641207,8.832888,6.8966904,25.406282,20.992907,7.00225,0.073000565,0.053967938,0.051053025,5.0525737
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
5.0787163,350,3.7987008,3.5497603,32,40L,40L,8.0L,2.0
