Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8576949,0.90284616,0.9027592,0.9306587,1.1168058,1.0913701,2.87726,2.9248745,1.0009351,0.045124594,0.078903936,0.07483235,0.25304154
2.1607232,1.7099773,2.1345267,1.7266461,2.3373816,2.1063755,6.632635,5.542998,2.0000093,0.048627537,0.13264616,0.0641602,0.8002297
3.2708452,2.484832,3.1770616,2.45651,3.6141117,3.0718899,10.062016,8.013233,3.001047,0.02758766,0.12793699,0.08431025,1.4036219
4.447152,3.2281027,4.046891,3.2562852,5.0226274,3.9668856,13.516679,10.451276,4.000068,0.034706794,0.07144762,0.08200032,2.05345
5.5840197,3.875467,5.1905384,4.250384,6.4124913,4.814078,17.18705,12.939953,5.000879,0.068558015,0.10847924,0.11432331,2.8003643
6.997564,4.666912,6.2886753,5.021348,7.52321,5.657165,20.809443,15.34545,6.000243,0.06699565,0.094408244,0.14609024,3.6202269
7.9780045,5.4706655,7.365588,5.7013574,8.712166,6.524494,24.055742,17.696527,7.000182,0.010525828,0.08118625,0.06968319,4.4012074
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
4.571379,350,2.6593225,0.8192538,32,40L,40L,8.0L,2.0
