Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9403071,1.0240613,0.9427468,1.0261894,1.040803,1.0868675,2.9238555,3.1371183,1.00097,0.12884223,0.13419117,0.14289182,0.43331644
2.308897,1.9809502,2.300778,2.0202088,2.5280602,2.1187456,7.137733,6.119904,2.0018156,0.1378367,0.12022045,0.12727916,1.493305
3.675196,2.9822602,3.2474594,2.9673226,3.7676854,3.1382048,10.690335,9.087792,3.0013258,0.17149398,0.14137545,0.14167367,2.747426
4.433774,3.976104,4.710969,3.896472,5.051197,3.9509833,14.195939,11.823574,4.000033,0.12802476,0.075390555,0.1718913,4.0645604
5.5164227,4.8721647,5.656864,5.019085,6.4672685,4.9660745,17.640554,14.857345,5.000358,0.17727736,0.12895638,0.13275409,5.4072056
6.7237964,5.6937556,6.71885,5.606067,7.8100715,5.9693084,21.252703,17.269144,6.000563,0.04719057,0.1510625,0.10254437,6.720271
7.8851852,6.637129,8.447661,6.0655217,8.943762,6.948632,25.27661,19.651293,7.0012484,0.1947614,0.33664757,0.11331934,8.113791
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
6.655811,350,2.9204876,2.5190885,32,40L,40L,8.0L,2.0
