Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83451045,0.9826872,0.82553077,0.98568785,1.0156263,1.1219938,2.6756701,3.090371,1.0000124,0.20083308,0.2154488,0.26572043,0.5775848
1.9709486,1.9176327,2.1927412,1.9917312,2.5202072,2.1692905,6.683896,6.078659,2.001153,0.21410602,0.4233581,0.26693186,2.0217357
3.1999247,2.6567576,3.0103388,2.7198176,3.9876068,2.861197,10.197868,8.237776,3.00026,0.04164457,0.35516137,0.22649968,3.8392067
4.4037123,3.6842496,4.1789913,3.5122511,5.4850836,3.8438313,14.067777,11.040335,4.000076,0.16947396,0.3084443,0.77141196,5.7973113
5.7729883,4.6289473,5.187744,3.8927243,6.936249,4.634673,17.896955,13.156358,5.0000243,0.041947797,0.287887,0.13733567,7.9221854
7.127447,5.537484,5.6572523,5.0105944,8.560866,5.442199,21.345524,15.990298,6.0000787,0.1890754,0.09831156,0.31316474,10.078077
8.276356,6.2300367,6.5310736,5.602279,9.94435,6.315232,24.751793,18.14757,7.0007586,0.19864458,0.01916409,0.25533625,12.2488165
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
8.729169,350,3.451375,1.1648765,32,40L,40L,8.0L,2.0
