Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8707308,0.84886235,0.89525795,0.878802,1.1843554,1.1015253,2.950344,2.82919,1.0010842,0.012610906,0.036525432,0.03310447,0.14365515
1.8325744,1.6657664,1.8677201,1.7077906,2.4019418,2.189477,6.102235,5.563037,2.004808,0.010043185,0.03792946,0.027354814,0.40011892
2.7775352,2.4950542,2.8277972,2.5335088,3.5649076,3.285803,9.170242,8.314369,3.0018067,0.013726828,0.03839143,0.030289048,0.6643384
3.7258294,3.3208737,3.7970858,3.3581057,4.7666645,4.3757977,12.289585,11.054784,4.004447,0.012774007,0.03689079,0.029167473,0.93206364
4.6736236,4.1428933,4.748176,4.1804314,5.9570675,5.4646735,15.378871,13.788003,5.0032253,0.013281051,0.037649225,0.029689632,1.2015321
5.6261177,4.96564,5.7051344,5.0026946,7.1537905,6.553217,18.48504,16.52156,6.005225,0.012370055,0.03646203,0.028421238,1.4728072
6.5706344,5.789429,6.6412683,5.8253493,8.335643,7.641169,21.547537,19.255953,7.0052567,0.01520814,0.039356582,0.032163195,1.741728
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
3.0860617,350,2.7063751,0.49401614,32,40L,40L,8.0L,2.0
