Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91629976,1.0299488,0.89594156,1.0332686,1.015126,1.1056437,2.827367,3.1688619,1.0006706,0.19113173,0.16884443,0.19024959,0.52814853
2.215208,1.9515772,2.1993153,1.970578,2.4917226,2.1414828,6.906242,6.063641,2.00067,0.20533805,0.1293187,0.26803184,1.799829
3.1214893,3.0037787,3.6065097,2.589855,3.7218838,2.962289,10.449875,8.555924,3.0010223,0.14761987,0.121873476,0.28934067,3.351301
4.0395584,3.9257395,4.701146,3.1529381,5.3179746,3.8841999,14.058668,10.962881,4.0009933,0.29877985,0.1815556,0.18884489,5.0108447
5.1794596,4.5230837,5.8173265,4.0735292,6.41083,4.8118024,17.407616,13.408404,5.000551,0.27310804,0.1728173,0.38690123,6.6563196
6.8308964,4.681944,7.0751915,5.0215354,7.8966036,5.559104,21.802683,15.26257,6.0002065,0.0759125,0.12669171,0.17523108,8.567116
7.8247037,5.2449074,8.41412,5.8537865,9.252574,6.1324496,25.491383,17.231129,7.0001955,0.27761027,0.32631728,0.21716653,10.399462
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
7.8569508,350,1.5856458,2.091761,32,40L,40L,8.0L,2.0
