Cd,Cm,Cd1,Cm1,Cd2,Cm2,Cdzong,Cmzong,time*w/2/PI,forces.x/L/L/L,forces1.x/L/L/L,forces2.x/L/L/L,E1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98993397,0.98555416,0.86414105,0.99179053,1.2423009,1.2152045,3.0963767,3.192549,1.000426,0.21406363,0.3306391,0.34287632,0.6284234
2.5001276,1.6638017,2.3071234,2.0049002,2.6904902,2.3749065,7.4977465,6.043612,2.0012074,0.20271981,0.46500412,0.30418676,2.0972524
3.8141592,2.8829067,3.7352319,2.43918,4.3274636,3.1155303,11.876865,8.437616,3.0003357,-0.025934603,0.21909688,0.6704823,4.0749273
5.4492927,3.5318074,4.883745,3.5393643,6.5226154,4.440763,16.855669,11.51192,4.0001507,0.05415711,0.47525728,0.14692226,6.2384048
6.921452,4.270736,5.378163,5.017506,7.8018417,5.572749,20.101484,14.860973,5.0009446,0.16595645,0.45285136,0.48678732,8.360667
8.009719,5.4270244,6.950387,5.8029423,9.579507,6.5155854,24.539623,17.745531,6.000654,0.36866784,0.34518972,0.4339971,11.020325
9.580904,6.0351243,8.488878,6.901743,11.0630455,7.9902244,29.132845,20.927067,7.000341,0.2172363,0.45174766,0.5175294,13.534521
KC,beta,bi1,bi2,L,n,m,R,flow.eps,sanjiaosanyuanzhu
8.812458,350,0.8395771,1.0816658,32,40L,40L,8.0L,2.0
